CustomerID,Age,Gender,ContractType,MonthlyCharges,TotalCharges,TechSupport,InternetService,Tenure,PaperlessBilling,PaymentMethod,Churn,average_monthly_charges,customer_lifetime_value
3999,29,Female,Month-to-month,110.86,796.62,Yes,DSL,5,Yes,Internet Banking,No,159.324,554.3
4000,38,Male,One year,48.35,2761.19,No,DSL,46,Yes,UPI,No,60.02586956521739,2224.1
4001,28,Female,One year,109.94,3241.71,No,Fiber optic,64,No,Credit card,No,50.65171875,7036.16
4002,56,Female,Two year,99.08,7286.71,Yes,No,41,No,Credit card,Yes,177.72463414634146,4062.2799999999997
4003,45,Female,Month-to-month,78.2,7652.46,No,DSL,44,Yes,Internet Banking,Yes,173.91954545454544,3440.8
4004,22,Male,Two year,86.95,1051.01,No,DSL,15,Yes,Internet Banking,No,70.06733333333334,1304.25
4005,34,Male,Two year,52.58,1040.95,No,No,68,No,Credit card,No,15.308088235294118,3575.44
4006,37,Male,Month-to-month,77.42,7485.41,Yes,No,51,No,Debit card,No,146.77274509803922,3948.42
4007,58,Female,One year,49.24,2436.6,No,No,54,Yes,Internet Banking,No,45.12222222222222,2658.96
4008,63,Male,Two year,60.23,2010.33,Yes,Fiber optic,68,Yes,Cash,Yes,29.563676470588234,4095.64
4009,29,Female,Month-to-month,96.47,381.42,Yes,Fiber optic,42,Yes,Debit card,No,9.081428571428571,4051.74
4010,23,Male,One year,44.39,,No,Fiber optic,46,No,Cash,No,49.5045652173913,2041.94
4011,34,Male,Two year,103.88,5578.86,Yes,No,25,No,UPI,No,223.15439999999998,2597.0
4012,68,Female,Two year,57.59,3465.69,Yes,DSL,67,Yes,Internet Banking,Yes,51.726716417910446,3858.53
4013,36,Female,Two year,73.22,4183.28,Yes,No,35,No,Internet Banking,No,119.5222857142857,2562.7
4014,43,Male,One year,114.2,7346.64,Yes,DSL,22,No,Credit card,No,333.9381818181818,2512.4
4015,65,Male,Two year,88.13,1006.05,Yes,Fiber optic,9,Yes,Internet Banking,No,111.78333333333333,793.17
4016,61,Male,One year,84.56,662.8,No,Fiber optic,24,No,Cash,No,27.616666666666664,2029.44
4017,61,Female,Two year,91.16,6830.25,No,Fiber optic,23,No,Debit card,No,296.9673913043478,2096.68
4018,69,Female,Month-to-month,111.81,6221.36,Yes,DSL,61,No,UPI,No,101.9895081967213,6820.41
4019,49,Male,Two year,44.85,2183.5,Yes,DSL,37,Yes,Debit card,No,59.013513513513516,1659.45
4020,23,Male,Month-to-month,81.32,2661.45,No,No,45,Yes,Cash,No,59.14333333333333,3659.3999999999996
4021,53,Female,Month-to-month,60.04,2551.19,No,No,15,No,UPI,Yes,170.07933333333332,900.6
4022,55,Male,Month-to-month,21.19,5217.69,No,No,57,No,Credit card,No,91.53842105263158,1207.8300000000002
4023,28,Female,One year,32.53,583.57,Yes,Fiber optic,14,No,Internet Banking,No,41.68357142857143,455.42
4024,50,Female,Month-to-month,52.5,3966.27,Yes,No,52,No,Internet Banking,No,76.27442307692307,2730.0
4025,41,Female,Two year,76.5,1157.6,No,Fiber optic,36,Yes,Credit card,No,32.15555555555555,2754.0
4026,40,Female,One year,108.15,6575.93,Yes,DSL,27,No,Cash,Yes,243.55296296296297,2920.05
4027,32,Female,Month-to-month,99.11,3107.24,No,Fiber optic,17,No,Credit card,Yes,182.77882352941174,1684.87
4028,44,Female,One year,75.33,4267.82,No,Fiber optic,41,No,Cash,No,104.0931707317073,3088.5299999999997
4029,28,Male,One year,27.39,331.61,Yes,Fiber optic,4,No,UPI,Yes,82.9025,109.56
4030,68,Female,One year,48.59,560.29,No,DSL,3,Yes,Debit card,No,186.76333333333332,145.77
4031,67,Female,Two year,56.67,5432.93,No,DSL,19,No,Debit card,No,285.9436842105263,1076.73
4032,34,Male,Month-to-month,82.17,6157.49,No,No,41,Yes,Credit card,No,150.18268292682927,3368.9700000000003
4033,68,Female,One year,26.49,5709.28,No,No,40,Yes,Internet Banking,No,142.732,1059.6
4034,31,Male,One year,73.02,5922.45,No,No,58,No,Credit card,No,102.11120689655172,4235.16
4035,44,Female,One year,110.15,926.5,Yes,DSL,39,Yes,Internet Banking,Yes,23.756410256410255,4295.85
4036,35,Male,Month-to-month,90.54,5578.26,No,DSL,7,Yes,Credit card,No,796.8942857142857,633.7800000000001
4037,45,Male,One year,99.71,1535.81,Yes,DSL,36,Yes,Credit card,Yes,42.66138888888889,3589.56
4038,68,Female,One year,88.17,874.32,Yes,DSL,20,No,Debit card,No,43.716,1763.4
4039,64,Female,Two year,40.66,6081.57,No,DSL,29,Yes,Internet Banking,Yes,209.70931034482757,1179.1399999999999
4040,64,Female,Month-to-month,31.05,7126.31,No,Fiber optic,68,Yes,Debit card,No,104.79867647058825,2111.4
4041,21,Female,Two year,102.95,5762.01,No,No,66,No,Internet Banking,No,87.30318181818183,6794.7
4042,24,Male,Month-to-month,89.55,6464.03,Yes,Fiber optic,47,Yes,UPI,Yes,137.53255319148937,4208.849999999999
4043,62,Male,Month-to-month,77.51,7929.6,Yes,No,23,No,UPI,Yes,344.76521739130436,1782.73
4044,52,Male,Month-to-month,38.93,1164.57,Yes,Fiber optic,6,No,UPI,No,194.095,233.57999999999998
4045,65,Female,Two year,80.33,7724.71,No,DSL,18,No,Cash,No,429.15055555555557,1445.94
4046,26,Male,Two year,23.13,4849.46,No,No,53,No,Debit card,No,91.49924528301887,1225.8899999999999
4047,25,Female,Two year,31.88,6524.7,No,Fiber optic,22,No,Debit card,Yes,296.5772727272727,701.36
4048,69,Female,Two year,51.19,5236.34,No,No,68,Yes,UPI,No,77.005,3480.92
4049,62,Male,One year,64.37,4603.3,No,DSL,35,No,Credit card,No,131.52285714285713,2252.9500000000003
4050,34,Female,One year,32.06,5658.59,Yes,DSL,9,Yes,Debit card,No,628.7322222222223,288.54
4051,34,Male,One year,31.99,2630.04,Yes,No,31,Yes,Internet Banking,No,84.84,991.6899999999999
4052,66,Female,Month-to-month,92.59,7401.75,Yes,No,43,No,Debit card,No,172.13372093023256,3981.3700000000003
4053,50,Male,One year,76.97,1010.81,No,DSL,17,Yes,Debit card,No,59.45941176470588,1308.49
4054,49,Female,Month-to-month,73.37,2612.45,No,DSL,51,Yes,Internet Banking,No,51.22450980392156,3741.8700000000003
4055,25,Male,Two year,65.24,346.18,Yes,DSL,66,No,UPI,Yes,5.245151515151515,4305.839999999999
4056,36,Male,Month-to-month,117.65,2243.45,No,Fiber optic,24,No,UPI,No,93.47708333333333,2823.6000000000004
4057,55,Female,Month-to-month,24.98,1823.88,Yes,No,15,No,Internet Banking,No,121.59200000000001,374.7
4058,20,Female,One year,38.06,492.08,No,DSL,28,Yes,Debit card,No,17.574285714285715,1065.68
4059,22,Male,Two year,84.75,3985.02,No,No,3,Yes,Debit card,Yes,1328.34,254.25
4060,30,Female,Two year,33.64,3802.22,No,Fiber optic,29,Yes,UPI,No,131.1110344827586,975.5600000000001
4061,64,Female,One year,78.94,714.19,No,Fiber optic,52,Yes,Cash,No,13.734423076923077,4104.88
4062,63,Female,Two year,76.78,,Yes,DSL,54,No,UPI,Yes,40.15962962962963,4146.12
4063,48,Male,Two year,117.1,7631.25,No,No,58,Yes,Internet Banking,No,131.57327586206895,6791.799999999999
4064,33,Male,Two year,108.34,974.82,Yes,Fiber optic,45,Yes,Cash,No,21.662666666666667,4875.3
4065,67,Female,One year,114.56,2509.65,Yes,No,50,No,Cash,No,50.193000000000005,5728.0
4066,49,Female,Two year,31.36,383.31,Yes,No,22,Yes,Internet Banking,No,17.423181818181817,689.92
4067,39,Male,Month-to-month,106.81,1276.21,Yes,DSL,52,No,Credit card,No,24.5425,5554.12
4068,46,Female,Month-to-month,32.91,5625.24,Yes,Fiber optic,53,Yes,UPI,No,106.1366037735849,1744.2299999999998
4069,39,Male,Two year,83.29,2997.06,No,Fiber optic,31,No,Debit card,No,96.67935483870967,2581.9900000000002
4070,60,Female,One year,92.01,3671.4,Yes,Fiber optic,71,Yes,UPI,No,51.70985915492958,6532.71
4071,20,Female,One year,36.09,1340.13,Yes,No,48,No,Internet Banking,No,27.919375000000002,1732.3200000000002
4072,27,Female,One year,83.27,5488.91,Yes,Fiber optic,31,Yes,Debit card,Yes,177.0616129032258,2581.37
4073,59,Male,Two year,25.25,6037.02,Yes,Fiber optic,4,Yes,Credit card,No,1509.255,101.0
4074,38,Male,Two year,49.33,1530.79,Yes,No,35,No,Internet Banking,Yes,43.73685714285714,1726.55
4075,33,Male,Month-to-month,112.12,455.45,No,Fiber optic,67,No,UPI,No,6.79776119402985,7512.04
4076,29,Male,One year,37.17,739.43,Yes,Fiber optic,64,No,Cash,No,11.55359375,2378.88
4077,19,Female,Month-to-month,26.53,5290.66,No,No,9,Yes,Internet Banking,No,587.8511111111111,238.77
4078,58,Female,Month-to-month,64.37,1170.53,Yes,Fiber optic,46,No,Internet Banking,No,25.446304347826086,2961.0200000000004
4079,41,Male,One year,105.06,4001.96,No,DSL,56,No,UPI,No,71.46357142857143,5883.360000000001
4080,52,Female,Two year,27.67,1305.87,No,No,56,Yes,Credit card,No,23.319107142857142,1549.52
4081,47,Female,Two year,55.55,1444.17,No,Fiber optic,26,No,UPI,No,55.545,1444.3
4082,47,Male,Month-to-month,109.98,134.45,No,DSL,60,No,UPI,No,2.2408333333333332,6598.8
4083,64,Female,Month-to-month,31.82,2634.51,No,No,48,No,Credit card,No,54.885625000000005,1527.3600000000001
4084,52,Female,Month-to-month,51.07,809.4,No,Fiber optic,58,Yes,Credit card,No,13.955172413793104,2962.06
4085,36,Male,Month-to-month,97.84,3212.29,No,No,63,Yes,Internet Banking,No,50.98873015873016,6163.92
4086,67,Female,One year,74.32,4822.5,Yes,DSL,58,Yes,Cash,Yes,83.14655172413794,4310.5599999999995
4087,25,Female,Month-to-month,103.23,3003.5,No,No,3,No,UPI,No,1001.1666666666666,309.69
4088,43,Female,Month-to-month,31.16,5670.14,Yes,Fiber optic,7,Yes,Cash,Yes,810.0200000000001,218.12
4089,66,Male,Two year,112.06,5957.47,Yes,DSL,52,Yes,Credit card,No,114.56673076923077,5827.12
4090,57,Male,Two year,113.49,5603.19,Yes,No,62,Yes,Credit card,No,90.3740322580645,7036.38
4091,24,Female,Two year,35.53,7500.04,No,Fiber optic,2,No,UPI,Yes,3750.02,71.06
4092,47,Female,One year,23.39,1974.62,Yes,Fiber optic,33,Yes,Internet Banking,No,59.836969696969696,771.87
4093,24,Female,One year,118.98,1596.71,No,DSL,12,Yes,UPI,No,133.05916666666667,1427.76
4094,20,Male,Two year,68.23,,No,DSL,48,Yes,Internet Banking,Yes,102.43166666666667,3275.04
4095,18,Male,Two year,77.21,4799.53,No,No,53,Yes,Debit card,No,90.55716981132075,4092.1299999999997
4096,53,Male,Month-to-month,81.59,4129.78,Yes,Fiber optic,41,No,Internet Banking,No,100.72634146341463,3345.19
4097,42,Female,Month-to-month,98.97,134.39,Yes,DSL,58,Yes,UPI,No,2.317068965517241,5740.26
4098,54,Female,One year,101.2,4486.38,No,Fiber optic,68,Yes,UPI,No,65.97617647058824,6881.6
4099,18,Female,One year,39.39,7469.1,No,No,23,Yes,Internet Banking,No,324.7434782608696,905.97
4100,32,Female,Month-to-month,43.66,2743.16,No,DSL,36,No,Cash,No,76.19888888888889,1571.7599999999998
4101,54,Female,Two year,107.68,7744.03,No,No,21,No,Internet Banking,No,368.7633333333333,2261.28
4102,30,Male,Month-to-month,101.95,2918.38,Yes,No,55,Yes,Debit card,No,53.061454545454545,5607.25
4103,57,Female,One year,81.76,1204.85,Yes,DSL,56,No,Debit card,No,21.51517857142857,4578.56
4104,25,Female,One year,119.47,3247.39,Yes,No,13,Yes,Cash,Yes,249.79923076923075,1553.11
4105,22,Female,Month-to-month,93.52,4007.43,Yes,Fiber optic,22,No,Debit card,No,182.1559090909091,2057.44
4106,26,Male,Month-to-month,41.58,5072.77,Yes,DSL,7,No,UPI,No,724.6814285714287,291.06
4107,18,Female,Month-to-month,104.66,4088.54,No,Fiber optic,24,Yes,Cash,No,170.35583333333332,2511.84
4108,53,Male,One year,61.47,4340.08,No,No,61,No,Cash,No,71.1488524590164,3749.67
4109,52,Male,Two year,23.62,290.13,Yes,DSL,5,No,Cash,No,58.025999999999996,118.10000000000001
4110,19,Male,Month-to-month,52.14,2103.6,No,Fiber optic,50,Yes,Internet Banking,Yes,42.071999999999996,2607.0
4111,57,Male,One year,96.36,2554.5,Yes,Fiber optic,62,Yes,Internet Banking,Yes,41.20161290322581,5974.32
4112,40,Male,One year,116.02,7898.0,No,Fiber optic,55,No,Cash,No,143.6,6381.099999999999
4113,26,Female,One year,47.61,2434.99,No,Fiber optic,26,No,Debit card,No,93.65346153846153,1237.86
4114,51,Female,Month-to-month,44.65,7182.97,No,Fiber optic,10,No,UPI,No,718.297,446.5
4115,63,Male,Month-to-month,76.36,2507.42,Yes,No,11,No,UPI,No,227.94727272727275,839.96
4116,31,Male,Two year,101.17,859.27,Yes,No,40,Yes,Internet Banking,No,21.481749999999998,4046.8
4117,21,Male,One year,94.65,2056.18,Yes,No,11,No,Credit card,No,186.92545454545453,1041.15
4118,47,Female,Month-to-month,76.0,2255.34,No,No,4,Yes,Cash,No,563.835,304.0
4119,48,Female,One year,83.14,7828.16,No,No,2,Yes,Credit card,No,3914.08,166.28
4120,55,Male,One year,44.21,,No,No,39,Yes,UPI,No,139.15128205128204,1724.19
4121,28,Female,Two year,63.26,7460.28,No,No,23,No,Internet Banking,No,324.36,1454.98
4122,52,Female,Month-to-month,45.54,6696.46,No,Fiber optic,45,No,Internet Banking,No,148.81022222222222,2049.3
4123,25,Male,Month-to-month,108.44,4670.93,Yes,No,42,Yes,Internet Banking,No,111.21261904761906,4554.48
4124,20,Male,One year,31.26,5435.56,Yes,Fiber optic,42,Yes,Internet Banking,No,129.41809523809525,1312.92
4125,31,Female,One year,87.97,5036.21,No,DSL,29,Yes,Internet Banking,No,173.66241379310344,2551.13
4126,30,Female,Two year,46.03,5363.48,Yes,No,16,Yes,Cash,No,335.2175,736.48
4127,62,Female,Two year,67.56,2191.71,No,Fiber optic,67,Yes,Credit card,No,32.71208955223881,4526.52
4128,49,Male,Two year,49.94,3324.19,No,DSL,60,No,UPI,No,55.40316666666667,2996.3999999999996
4129,51,Male,Two year,52.32,4781.66,Yes,DSL,4,No,UPI,No,1195.415,209.28
4130,62,Male,Two year,46.04,383.83,No,Fiber optic,16,No,Internet Banking,Yes,23.989375,736.64
4131,36,Female,Two year,95.28,3914.4,Yes,Fiber optic,41,No,Internet Banking,No,95.47317073170731,3906.48
4132,55,Female,One year,56.57,6891.84,Yes,Fiber optic,6,Yes,Internet Banking,Yes,1148.64,339.42
4133,33,Male,Two year,92.64,3989.71,Yes,No,42,Yes,Debit card,No,94.99309523809524,3890.88
4134,19,Female,One year,65.61,4463.35,No,DSL,57,No,UPI,No,78.30438596491229,3739.77
4135,57,Male,One year,74.72,1695.05,Yes,No,28,Yes,Internet Banking,Yes,60.5375,2092.16
4136,34,Female,Month-to-month,74.33,6375.31,No,No,23,Yes,Credit card,No,277.18739130434784,1709.59
4137,51,Male,One year,117.59,2935.14,No,No,42,Yes,Debit card,No,69.88428571428571,4938.78
4138,59,Female,One year,56.71,7657.04,No,DSL,12,No,Cash,Yes,638.0866666666667,680.52
4139,33,Female,Two year,40.77,7950.35,No,DSL,64,No,Debit card,No,124.22421875,2609.28
4140,55,Male,One year,111.18,7336.4,No,DSL,58,No,Debit card,No,126.48965517241379,6448.4400000000005
4141,19,Male,Two year,37.48,770.53,No,Fiber optic,51,No,Debit card,Yes,15.108431372549019,1911.4799999999998
4142,19,Male,Two year,103.44,2732.15,No,No,29,No,Credit card,No,94.21206896551725,2999.7599999999998
4143,43,Male,Two year,35.02,7566.59,No,Fiber optic,19,No,UPI,Yes,398.24157894736845,665.3800000000001
4144,30,Male,Month-to-month,85.87,6455.81,Yes,Fiber optic,45,Yes,Internet Banking,No,143.46244444444446,3864.15
4145,64,Female,Two year,35.05,7298.35,Yes,No,54,No,Credit card,No,135.15462962962962,1892.6999999999998
4146,48,Male,One year,112.31,4623.17,No,DSL,66,Yes,Credit card,No,70.0480303030303,7412.46
4147,51,Male,Two year,76.5,3895.14,No,No,13,No,Internet Banking,Yes,299.62615384615384,994.5
4148,56,Male,Two year,52.93,941.32,Yes,Fiber optic,65,No,Debit card,No,14.481846153846154,3440.45
4149,20,Male,Two year,34.03,6731.83,Yes,DSL,12,Yes,Cash,Yes,560.9858333333333,408.36
4150,25,Male,Month-to-month,57.12,5986.62,Yes,DSL,71,No,Debit card,No,84.31859154929577,4055.52
4151,40,Female,One year,90.5,565.13,Yes,Fiber optic,14,Yes,Debit card,No,40.36642857142857,1267.0
4152,31,Male,Month-to-month,58.5,1754.38,Yes,DSL,42,No,UPI,No,41.77095238095238,2457.0
4153,44,Male,One year,44.61,4502.49,Yes,DSL,48,Yes,Debit card,No,93.801875,2141.2799999999997
4154,46,Male,Month-to-month,77.74,5506.78,No,No,24,No,Cash,Yes,229.44916666666666,1865.7599999999998
4155,56,Female,One year,61.78,1187.6,Yes,No,65,Yes,Credit card,Yes,18.27076923076923,4015.7000000000003
4156,56,Female,Month-to-month,36.58,2034.12,Yes,Fiber optic,17,No,Debit card,Yes,119.65411764705881,621.86
4157,18,Male,Two year,35.4,1625.57,Yes,Fiber optic,38,Yes,Credit card,No,42.77815789473684,1345.2
4158,34,Male,Month-to-month,90.75,1837.98,Yes,Fiber optic,28,No,UPI,Yes,65.64214285714286,2541.0
4159,58,Female,Month-to-month,117.47,7373.63,No,DSL,33,No,Cash,No,223.44333333333333,3876.5099999999998
4160,47,Female,Two year,43.31,5754.97,No,Fiber optic,24,No,Internet Banking,No,239.7904166666667,1039.44
4161,30,Female,Two year,97.31,5923.15,No,No,70,No,Internet Banking,No,84.61642857142857,6811.7
4162,38,Male,One year,28.76,6372.56,No,DSL,4,No,UPI,No,1593.14,115.04
4163,36,Male,One year,58.16,2916.93,No,Fiber optic,33,No,Cash,No,88.39181818181818,1919.28
4164,36,Female,One year,70.67,6160.76,No,DSL,10,Yes,Credit card,No,616.076,706.7
4165,42,Male,Month-to-month,46.87,7829.47,No,DSL,36,Yes,UPI,No,217.48527777777778,1687.32
4166,39,Female,One year,72.96,5617.31,No,DSL,31,Yes,Debit card,No,181.2035483870968,2261.7599999999998
4167,48,Female,Month-to-month,108.26,3392.35,Yes,Fiber optic,4,Yes,Credit card,No,848.0875,433.04
4168,34,Female,Month-to-month,114.44,,Yes,DSL,8,Yes,Debit card,No,719.905,915.52
4169,40,Male,One year,30.06,7216.28,No,DSL,27,Yes,Debit card,Yes,267.2696296296296,811.62
4170,49,Female,One year,47.18,1117.22,No,DSL,36,No,Credit card,No,31.03388888888889,1698.48
4171,27,Female,Month-to-month,117.91,2195.83,No,No,9,No,Debit card,No,243.9811111111111,1061.19
4172,27,Male,Two year,47.04,7362.44,Yes,Fiber optic,43,No,Internet Banking,No,171.2195348837209,2022.72
4173,53,Female,Two year,89.27,7575.24,No,No,24,Yes,Credit card,No,315.635,2142.48
4174,25,Male,Month-to-month,45.35,3924.7,No,DSL,37,No,UPI,No,106.07297297297296,1677.95
4175,69,Female,One year,55.64,3058.95,No,DSL,41,Yes,Internet Banking,No,74.60853658536585,2281.2400000000002
4176,37,Male,Month-to-month,39.13,2333.98,No,No,26,Yes,UPI,Yes,89.76846153846154,1017.3800000000001
4177,49,Female,Month-to-month,105.63,4040.14,Yes,DSL,4,Yes,Cash,No,1010.035,422.52
4178,67,Female,One year,108.26,7482.8,No,No,1,No,UPI,No,7482.8,108.26
4179,31,Female,Two year,49.69,1283.5,Yes,DSL,20,No,Credit card,No,64.175,993.8
4180,67,Female,Month-to-month,102.36,3416.66,Yes,DSL,45,Yes,UPI,Yes,75.92577777777777,4606.2
4181,45,Female,Two year,55.82,7301.7,No,DSL,69,No,Cash,Yes,105.82173913043478,3851.58
4182,63,Male,Two year,29.9,2858.04,Yes,DSL,52,No,Debit card,Yes,54.96230769230769,1554.8
4183,69,Male,One year,95.81,6167.84,No,Fiber optic,64,Yes,Credit card,No,96.3725,6131.84
4184,41,Female,Month-to-month,79.64,3175.15,Yes,Fiber optic,21,No,Internet Banking,No,151.19761904761904,1672.44
4185,32,Female,Month-to-month,47.44,6458.92,No,Fiber optic,25,No,Internet Banking,No,258.3568,1186.0
4186,39,Female,Two year,45.3,7849.92,Yes,No,67,Yes,UPI,No,117.16298507462686,3035.1
4187,47,Male,Two year,117.56,3163.79,Yes,No,26,Yes,Internet Banking,No,121.68423076923077,3056.56
4188,21,Male,One year,106.25,6776.28,No,No,27,No,Cash,No,250.97333333333333,2868.75
4189,30,Female,Two year,100.98,7908.49,Yes,No,52,No,Internet Banking,No,152.08634615384614,5250.96
4190,40,Male,One year,32.8,7872.26,No,Fiber optic,63,No,UPI,Yes,124.95650793650795,2066.3999999999996
4191,25,Female,Month-to-month,95.52,3526.79,No,No,45,Yes,Internet Banking,No,78.37311111111111,4298.4
4192,35,Female,One year,41.45,3937.51,Yes,No,58,Yes,Debit card,Yes,67.88810344827587,2404.1000000000004
4193,29,Female,Two year,117.74,2496.87,No,No,38,Yes,Debit card,No,65.70710526315789,4474.12
4194,48,Male,Month-to-month,25.21,2580.75,No,DSL,35,No,Internet Banking,No,73.73571428571428,882.35
4195,31,Female,One year,55.21,3990.52,No,No,46,No,Credit card,No,86.75043478260869,2539.66
4196,51,Female,Month-to-month,62.86,1684.1,No,DSL,71,Yes,Internet Banking,No,23.719718309859154,4463.06
4197,35,Female,One year,102.42,5717.87,Yes,No,3,Yes,Debit card,Yes,1905.9566666666667,307.26
4198,51,Male,Two year,96.62,4336.84,Yes,No,6,Yes,Debit card,No,722.8066666666667,579.72
4199,28,Male,Two year,57.5,7194.74,Yes,DSL,13,No,Cash,No,553.4415384615385,747.5
4200,58,Male,Month-to-month,76.56,6503.6,No,No,46,No,UPI,Yes,141.38260869565218,3521.76
4201,29,Female,Month-to-month,103.56,2647.52,Yes,DSL,33,No,Cash,No,80.2278787878788,3417.48
4202,66,Male,Month-to-month,21.82,4095.86,Yes,No,62,No,Credit card,No,66.06225806451613,1352.84
4203,32,Female,One year,100.22,6029.07,Yes,No,63,Yes,UPI,No,95.69952380952381,6313.86
4204,48,Male,Two year,114.69,1626.28,No,DSL,56,No,Internet Banking,Yes,29.040714285714284,6422.639999999999
4205,66,Female,Month-to-month,23.21,349.62,Yes,Fiber optic,39,No,Internet Banking,Yes,8.964615384615385,905.19
4206,46,Male,Month-to-month,24.56,6833.21,No,DSL,60,Yes,Credit card,No,113.88683333333333,1473.6
4207,43,Female,Month-to-month,54.45,1186.65,Yes,Fiber optic,24,Yes,Debit card,No,49.44375,1306.8000000000002
4208,35,Male,One year,28.78,,Yes,DSL,50,Yes,Internet Banking,No,142.52700000000002,1439.0
4209,49,Male,Month-to-month,67.93,7317.5,No,Fiber optic,33,No,Cash,No,221.74242424242425,2241.69
4210,39,Male,Month-to-month,92.87,3739.53,Yes,No,7,Yes,Debit card,No,534.2185714285714,650.09
4211,55,Female,One year,76.69,6473.58,No,Fiber optic,46,No,Internet Banking,Yes,140.73,3527.74
4212,34,Male,One year,39.64,2969.21,No,No,62,Yes,Debit card,No,47.89048387096774,2457.68
4213,40,Male,Month-to-month,85.48,6880.29,Yes,DSL,1,No,UPI,Yes,6880.29,85.48
4214,41,Male,Month-to-month,88.49,6614.99,No,Fiber optic,65,No,Internet Banking,No,101.76907692307692,5751.849999999999
4215,67,Male,One year,113.24,720.3,No,No,45,Yes,Internet Banking,No,16.006666666666664,5095.8
4216,25,Female,Two year,34.68,4702.55,No,DSL,55,Yes,Debit card,No,85.50090909090909,1907.4
4217,58,Male,One year,89.23,5155.99,No,Fiber optic,66,No,UPI,No,78.12106060606061,5889.18
4218,23,Female,Two year,111.14,106.77,Yes,No,67,Yes,Cash,No,1.5935820895522388,7446.38
4219,22,Female,Month-to-month,70.16,7841.35,No,Fiber optic,54,No,UPI,No,145.2101851851852,3788.64
4220,61,Female,Month-to-month,56.18,3311.88,No,Fiber optic,63,Yes,Cash,No,52.56952380952381,3539.34
4221,46,Female,Two year,37.07,4187.01,Yes,No,54,No,Credit card,No,77.53722222222223,2001.78
4222,45,Male,One year,106.68,1638.95,Yes,No,52,No,UPI,No,31.51826923076923,5547.360000000001
4223,28,Female,Month-to-month,59.42,4926.26,Yes,DSL,54,Yes,Cash,No,91.22703703703704,3208.6800000000003
4224,18,Female,Two year,112.49,6503.9,No,No,67,No,Debit card,No,97.07313432835821,7536.83
4225,60,Female,One year,104.78,4728.55,No,No,37,No,Cash,No,127.79864864864865,3876.86
4226,36,Female,Two year,57.66,6325.48,No,Fiber optic,12,No,Credit card,No,527.1233333333333,691.92
4227,26,Male,One year,77.39,5875.75,No,No,59,No,Cash,Yes,99.58898305084746,4566.01
4228,44,Male,One year,22.72,1977.5,Yes,Fiber optic,20,Yes,UPI,No,98.875,454.4
4229,51,Female,One year,46.32,3542.92,Yes,Fiber optic,32,No,Cash,Yes,110.71625,1482.24
4230,61,Female,One year,91.03,1274.15,No,No,71,No,UPI,No,17.945774647887326,6463.13
4231,21,Female,Two year,87.79,431.29,No,No,44,Yes,Credit card,No,9.802045454545455,3862.76
4232,53,Male,Two year,55.34,598.24,No,No,66,Yes,Cash,No,9.064242424242424,3652.44
4233,35,Male,Two year,100.86,7545.75,No,No,55,No,Cash,No,137.19545454545454,5547.3
4234,32,Male,Two year,43.58,7877.85,Yes,DSL,16,No,Credit card,No,492.365625,697.28
4235,68,Male,Two year,66.13,850.32,Yes,Fiber optic,71,No,Cash,Yes,11.976338028169014,4695.23
4236,30,Male,One year,67.25,2748.03,Yes,DSL,68,Yes,UPI,No,40.41220588235294,4573.0
4237,36,Female,Month-to-month,54.08,1003.92,Yes,DSL,52,No,Internet Banking,No,19.306153846153844,2812.16
4238,66,Male,Month-to-month,115.47,6690.41,No,Fiber optic,37,No,Internet Banking,Yes,180.82189189189188,4272.39
4239,23,Male,Two year,89.67,4020.75,Yes,DSL,46,Yes,UPI,No,87.40760869565217,4124.82
4240,65,Female,Two year,73.92,5007.97,No,No,41,No,Cash,No,122.14560975609757,3030.7200000000003
4241,29,Male,Month-to-month,71.05,4365.3,Yes,No,5,Yes,UPI,No,873.0600000000001,355.25
4242,68,Male,One year,35.93,5711.0,Yes,No,66,No,Credit card,Yes,86.53030303030303,2371.38
4243,54,Male,Two year,57.22,2621.14,No,No,5,Yes,UPI,No,524.228,286.1
4244,34,Female,One year,87.28,1186.2,Yes,Fiber optic,63,No,Internet Banking,No,18.82857142857143,5498.64
4245,40,Male,Month-to-month,112.46,239.2,Yes,No,3,No,Debit card,No,79.73333333333333,337.38
4246,43,Female,Month-to-month,101.65,3620.97,Yes,Fiber optic,8,Yes,Credit card,Yes,452.62125,813.2
4247,46,Female,Two year,50.04,7271.89,Yes,Fiber optic,26,Yes,Cash,No,279.68807692307695,1301.04
4248,50,Male,One year,63.4,2511.61,No,Fiber optic,53,No,UPI,Yes,47.388867924528306,3360.2
4249,44,Male,Two year,28.29,1648.06,Yes,Fiber optic,29,Yes,Credit card,No,56.829655172413794,820.41
4250,42,Male,Month-to-month,30.22,7415.74,Yes,DSL,14,Yes,Internet Banking,Yes,529.6957142857143,423.08
4251,27,Male,One year,67.02,933.04,Yes,DSL,5,Yes,Cash,Yes,186.608,335.09999999999997
4252,64,Female,Two year,73.02,509.23,No,No,27,No,UPI,No,18.860370370370372,1971.54
4253,40,Male,Two year,46.4,7047.36,No,Fiber optic,68,No,UPI,Yes,103.63764705882352,3155.2
4254,38,Female,Two year,84.28,5637.18,Yes,No,29,Yes,Cash,No,194.38551724137932,2444.12
4255,38,Female,Month-to-month,90.34,3434.34,Yes,No,3,Yes,Debit card,No,1144.78,271.02
